COUNTRY	COUNT	SECTOR	TRADE	OLD_UCM	CURRENCY	BORDER	FDI_2000	CROSSBORDER	Distance	FDI_2013	YCOUNTRYI	YCOUNTRYJ	cpi	HPCorr	SUMSIZE	EPL	PMR	FIIndex	latejoiner	HPCorrSA	UCM	HPOX
CYPRUS	SPAIN	0.31445012	4489212071	0.69808481	1	0	107.0060721	0	3288.066	2175	316258.3	18611818	1.4925	0.769332795	0.082855778	0.007586207	0.15508855	0	0.5	0.769332795	0.71532734	0.795958322
CYPRUS	SWEDEN	0.439040126	1472133608	0.574727727	0	0	252.3124116	0	2912.221	5392.9	316258.3	6515395.8	1.53625	0.406346319	0.029904889	0.042758621	0.020537775	0	0	0.406346319	0.291990927	0.379781022
CYPRUS	UK	0.298217467	16213930214	0.172065928	0	0	1557.124598	0	3223.638	18084.6	316258.3	33488892.7	4.71375	0.065014152	0.147978698	1.572390805	0.47271745	0	0	0.065014152	-0.236057326	0.078177617
CZECH	DENMARK	0.326276654	23744337683	0.79118885	0	0	590.0568107	0	631.8411	3439.6	2686193.5	4404607.9	1.90625	0.75411612	0.03103928	1.056469622	0.4407553	0	0	0.75411612	0.802518427	0.784976055
CZECH	ESTONIA	0.213750039	2897312658	0.635151933	0	0	1.043711941	0	1227.457	27	2686193.5	277028.1	7.74	0.672318086	0.012971209	1.090952381	0.531417025	0	0	0.672318086	0.483199631	0.656340494
CZECH	FINLAND	0.241020236	13350558467	0.70752326	0	0	144.8269943	0	1300.095	319.3	2686193.5	3288534	0.1275	0.794755066	0.026153778	0.818883415	0.3456382	0	0	0.794755066	0.73588266	0.819231165
CZECH	FRANCE	0.429178791	1.35E+11	0.789615031	0	0	7579.339447	0	884.6105	33655.4	2686193.5	35561126.1	2.405	0.770662398	0.167423851	0.819917898	0.0778127	0	0	0.770662398	0.705773631	0.774622695
CZECH	GERMANY	0.194134415	9.78E+11	0.800850813	0	1	10718.5766	0	545.6255	64012.8	2686193.5	46564922.9	2.2875	0.748791162	0.215591881	0.561986864	0.18363055	0	0	0.748791162	0.780684493	0.648980913
CZECH	GREECE	0.543103049	6478529018	-0.524397628	0	0	0	0	1535.797	2378.8	2686193.5	3799627.6	2.170625	0.486754835	0.028391039	0.469228243	0.4411845	0	0	0.486754835	0.537354773	0.665619876
CZECH	HUNGARY	0.148789811	83444020489	0.589901948	0	0	209.6167397	0	445.1513	1777.7	2686193.5	1790006.3	8.825625	0.776788817	0.019594121	1.228035714	0.048386175	0	0	0.776788817	0.679442025	0.739000015
CZECH	IRELAND	0.274594225	10700394519	0.578772896	0	0	914.2328586	0	1465.218	3625.2	2686193.5	3176560.7	5.225	0.64936902	0.025663626	1.808883415	0.30082585	0	0	0.64936902	0.840886195	0.667963345
CZECH	ITALY	0.284695307	1.32E+11	0.80588034	0	0	1349.316391	0	926.5591	6916.8	2686193.5	28750637.2	0.5375	0.822388075	0.137611611	0.453711002	0.120599325	0	0	0.822388075	0.812370435	0.84540668
CZECH	LATVIA	0.35284998	3862693928	0.418786613	0	0	19.91294065	0	993.2449	37.5	2686193.5	334743.4	7.619375	0.690530085	0.013223852	0.520952381	0.254490875	0	0	0.690530085	0.56768369	0.718709495
CZECH	LITHUANIA	0.315846367	7104594270	0.568057791	0	0	11.85244469	0	896.5842	8.7	2686193.5	510304.1	3.966875	0.686420117	0.013992351	0.760952381	0.346648375	0	0	0.686420117	0.48272566	0.683415497
CZECH	LUXEMBOURG	0.68753558	4895479741	0.615091935	0	0	4487.205143	0	596.739	28951.8	2686193.5	707794.6	1.576875	0.633094705	0.014856847	0.960952381	0.364568575	0	0	0.633094705	0.712770609	0.666604459
CZECH	MALTA	0.487755347	283428889	0.422441529	0	0	35.80871518	0	1580.469	401.5	2686193.5	121287	1.03	0.643343614	0.012289468	0.469228243	0.294618675	0	0	0.643343614	0.576715137	0.598736061
CZECH	NETHERLANDS	0.426759377	1.55E+11	0.867111531	0	0	6481.639931	0	709.4576	110987.3	2686193.5	11263201.5	1.345625	0.909498312	0.061062094	0.294400657	0.567148473	0	0	0.909498312	0.918595731	0.912289239
CZECH	POLAND	0.238479934	1.89E+11	0.67281547	0	1	1454.861571	0	516.6628	8049.4	2686193.5	6124098.5	1.275	0.672975037	0.03856618	0.980952381	0.46421275	0	0	0.672975037	0.718017172	0.639106237
CZECH	PORTUGAL	0.341730448	8777529141	0.385415557	0	0	289.747592	0	2245.294	61.7	2686193.5	3134113.6	1.685	0.665636955	0.025477818	1.311116585	0.062400025	0	0	0.665636955	0.678004591	0.723183091
CZECH	ROMANIA	0.210680519	31263078971	0.286251006	0	0	1329.016684	0	1083.813	2604.2	2686193.5	2204179.5	14.885625	0.673180988	0.021407123	0.520952381	0.175211475	0	0	0.673180988	0.62959233	0.773827227
CZECH	SLOVAKIA	0.152472729	2.21E+11	0.631081306	0	1	2720.499156	1	293.086	14474.4	2686193.5	1127072.6	2.176875	0.836950708	0.016692194	0.91	0.167725608	0	0	0.836950708	0.847692425	0.861073167
CZECH	SLOVENIA	0.149804629	18451424834	0.857191545	0	0	91.39657392	0	448.934	404.2	2686193.5	624420.5	1.543125	0.892499139	0.014491885	0.652380952	0.066687575	0	0	0.892499139	0.90985378	0.920561333
CZECH	SPAIN	0.314325004	62728576653	0.803667372	0	0	5909.863278	0	1776.348	5666.3	2686193.5	18611818	0.515	0.896457615	0.093229935	0.461642036	0.056972025	0	0	0.896457615	0.894546536	0.8908721
CZECH	SWEDEN	0.238056994	35566866172	0.8048632	0	0	183.4878642	0	1053.71	5605	2686193.5	6515395.8	3.54375	0.792618673	0.040279045	0.511986864	0.23259835	0	0	0.792618673	0.78195591	0.776682039
CZECH	UK	0.45124981	1.09E+11	0.603448615	0	0	2013.600803	0	1036.988	10379.5	2686193.5	33488892.7	2.70625	0.661161773	0.158352855	2.041619048	0.684778025	0	0	0.661161773	0.535897389	0.633802506
DENMARK	ESTONIA	0.227959823	7887945056	0.820976585	0	0	646.7373007	0	836.2802	877.5	4404607.9	277028.1	9.64625	0.820362985	0.020493398	0.034482759	0.090661725	0	0	0.820362985	0.771351194	0.848637568
DENMARK	FINLAND	0.230022037	57120507069	0.806347999	0	0	7945.265491	1	884.6371	26077.2	4404607.9	3288534	1.77875	0.78106757	0.033675966	0.237586207	0.0951171	0	0	0.78106757	0.809482827	0.799938083
DENMARK	FRANCE	0.206344254	1.04E+11	0.898079843	0	0	5354.423527	0	1027.609	47164.1	4404607.9	35561126.1	0.49875	0.848545553	0.17494604	0.236551724	0.3629426	0	0	0.848545553	0.83651742	0.879580436
DENMARK	GERMANY	0.306436276	4.68E+11	0.857542661	0	1	19454.80666	0	595.8536	78554.1	4404607.9	46564922.9	0.38125	0.788474057	0.22311407	0.494482759	0.25712475	0	0	0.788474057	0.803580844	0.74922412
DENMARK	GREECE	0.305573234	11281280498	-0.660238484	0	0	171.2815861	0	2135.535	800.1	4404607.9	3799627.6	0.264375	0.173579172	0.035913228	0.587241379	0.8819398	0	0	0.173579172	0.214443581	0.343941481
DENMARK	HUNGARY	0.257701694	15864925761	0.748446293	0	0	637.0821318	0	1011.98	2516.7	4404607.9	1790006.3	10.731875	0.809148782	0.02711631	0.171566092	0.489141475	0	0	0.809148782	0.851187526	0.809649029
DENMARK	IRELAND	0.487513709	21969475365	0.497000939	0	0	3104.941767	0	1240.498	5767.9	4404607.9	3176560.7	3.31875	0.418634824	0.033185814	0.752413793	0.13992945	0	0	0.418634824	0.664609173	0.597234196
DENMARK	ITALY	0.157932511	81929084215	0.683032113	0	0	3032.773557	0	1534.086	11110.1	4404607.9	28750637.2	1.36875	0.80142046	0.1451338	0.602758621	0.320155975	0	0	0.80142046	0.790192697	0.817536978
DENMARK	LATVIA	0.266956832	9262424811	0.595824887	0	0	71.17925261	0	724.3204	1491.2	4404607.9	334743.4	9.525625	0.760766431	0.020746041	0.535517241	0.186264425	0	0	0.760766431	0.779081335	0.810636082
DENMARK	LITHUANIA	0.424736633	14810929237	0.667043135	0	0	208.0837725	0	815.5106	2327.8	4404607.9	510304.1	5.873125	0.727850929	0.02151454	0.295517241	0.094106925	0	0	0.727850929	0.705617523	0.776437339
DENMARK	LUXEMBOURG	0.576611347	3126273296	0.490367392	0	0	6230.710359	0	802.2173	51513.7	4404607.9	707794.6	3.483125	0.668773874	0.022379035	0.095517241	0.076186725	0	0	0.668773874	0.786441217	0.728611899
DENMARK	MALTA	0.29490537	704587161	0.223345165	0	0	16.30661995	0	2204.997	166.7	4404607.9	121287	2.93625	0.371280732	0.019811656	0.587241379	0.146136625	0	0	0.371280732	0.427177324	0.504073502
DENMARK	NETHERLANDS	0.224966905	1.52E+11	0.821355203	0	0	9959.495499	0	622.9741	99327.9	4404607.9	11263201.5	0.560625	0.738415873	0.068584283	0.762068966	0.126393173	0	0	0.738415873	0.690932087	0.740138579
DENMARK	POLAND	0.340391567	60218684638	0.699496624	0	0	2759.907687	0	668.9079	13452	4404607.9	6124098.5	3.18125	0.430254058	0.046088369	0.075517241	0.90496805	0	0	0.430254058	0.421153481	0.368580263
DENMARK	PORTUGAL	0.133984735	10451942206	0.395201673	0	0	5246.178815	0	2478.47	1632.4	4404607.9	3134113.6	0.22125	0.442714978	0.033000006	2.367586207	0.503155325	0	0	0.442714978	0.369730853	0.471155756
DENMARK	ROMANIA	0.507192591	5982891180	0.23896449	0	0	99.20951236	0	1576.432	1353.6	4404607.9	2204179.5	16.791875	0.452387311	0.028929312	0.535517241	0.265543825	0	0	0.452387311	0.537875564	0.578298742
DENMARK	SLOVAKIA	0.346393894	9080828198	0.659606038	0	0	217.4917621	0	891.5908	1651.2	4404607.9	1127072.6	4.083125	0.649362891	0.024214383	0.146469622	0.273029692	0	0	0.649362891	0.75437719	0.669943119
DENMARK	SLOVENIA	0.246233877	4579836217	0.771143324	0	0	43.02360523	0	1076.812	201.6	4404607.9	624420.5	3.449375	0.711598795	0.022014073	0.40408867	0.374067725	0	0	0.711598795	0.721287035	0.738604067
DENMARK	SPAIN	0.195069453	54261096135	0.687856658	0	0	2312.944793	0	2074.977	15903.1	4404607.9	18611818	1.39125	0.593517636	0.100752123	0.594827586	0.383783275	0	0	0.593517636	0.588990129	0.61919081
DENMARK	SWEDEN	0.162807142	2.92E+11	0.876618273	0	0	25459.15748	0	523.7871	180665.6	4404607.9	6515395.8	1.6375	0.821474251	0.047801234	0.544482759	0.20815695	0	0	0.821474251	0.856218503	0.864213139
DENMARK	UK	0.252426351	1.56E+11	0.67025689	0	0	18058.89138	0	959.5936	106016.2	4404607.9	33488892.7	4.6125	0.807735963	0.165875044	0.985149425	0.244022725	0	0	0.807735963	0.794928775	0.823254877
ESTONIA	FINLAND	0.233470419	51496747300	0.788494086	1	0	1025.338579	0	80.98481	5246	277028.1	3288534	7.8675	0.798005879	0.015607895	0.272068966	0.185778825	0	0.4	0.798005879	0.733652749	0.780347509
ESTONIA	FRANCE	0.342128701	7479202281	0.877307323	1	0	164.9604256	0	1859.091	139.7	277028.1	35561126.1	10.145	0.867264924	0.156877968	0.271034483	0.453604325	0	0.4	0.867264924	0.834067173	0.867027768
ESTONIA	GERMANY	0.315265365	30398637876	0.818789374	1	0	169.3779508	0	1421.076	261.2	277028.1	46564922.9	10.0275	0.821925104	0.205045998	0.528965517	0.347786475	0	0.4	0.821925104	0.711990623	0.744443608
ESTONIA	GREECE	0.381933875	281506712	-0.538883514	1	0	4.555673947	0	2384.76	6.6	277028.1	3799627.6	9.910625	0.101442839	0.017845156	0.621724138	0.972601525	0	0	0.101442839	-0.120431912	0.22988695
ESTONIA	HUNGARY	0.21379649	2674090913	0.702874508	0	0	8.662713936	0	1377.818	10.8	277028.1	1790006.3	1.085625	0.773753792	0.009048238	0.137083333	0.5798032	0	0	0.773753792	0.803399981	0.798434539
ESTONIA	IRELAND	0.446703191	724631304	0.354462604	1	0	513.7514918	0	2005.127	37.6	277028.1	3176560.7	12.965	0.337827411	0.015117743	0.717931034	0.230591175	0	0.4	0.337827411	0.333189864	0.523501257
ESTONIA	ITALY	0.187019756	7054901882	0.587864097	1	0	171.2204386	0	2126.436	563	277028.1	28750637.2	8.2775	0.723136226	0.127065728	0.637241379	0.4108177	0	0.4	0.723136226	0.580101564	0.71651259
ESTONIA	LATVIA	0.171646437	26647607951	0.845577528	1	1	1920.40401	0	277.1711	4421.2	277028.1	334743.4	0.120625	0.92204715	0.002677969	0.57	0.27692615	0	0.1	0.92204715	0.93330638	0.930349523
ESTONIA	LITHUANIA	0.222106171	23785680269	0.88192124	1	0	1921.555391	0	527.9267	5441.7	277028.1	510304.1	3.773125	0.872747449	0.003446469	0.33	0.18476865	0	0.17	0.872747449	0.897156209	0.902232539
ESTONIA	LUXEMBOURG	0.596959679	156814822	0.576333833	1	0	143.3812369	0	1614.171	386.4	277028.1	707794.6	6.163125	0.675473881	0.004310964	0.13	0.16684845	0	0.4	0.675473881	0.667355572	0.711683149
ESTONIA	MALTA	0.322315895	35263558	0.119277551	1	0	37.39372447	0	2719.935	86.3	277028.1	121287	6.71	0.276223372	0.001743585	0.621724138	0.23679835	0	0.4	0.276223372	0.069857937	0.420944077
ESTONIA	NETHERLANDS	0.347322651	13109508858	0.663460344	1	0	256.636434	0	1459.083	1861	277028.1	11263201.5	9.085625	0.656487905	0.050516211	0.796551724	0.035731448	0	0.4	0.656487905	0.374822751	0.596965447
ESTONIA	POLAND	0.154307278	12106784094	0.642443009	0	0	120.4085903	0	831.0393	296.4	277028.1	6124098.5	6.465	0.361614751	0.028020297	0.11	0.995629775	0	0	0.361614751	0.181580811	0.231528584
ESTONIA	PORTUGAL	0.20127259	606008305	0.123944764	1	0	5576.694687	0	3311.847	11.1	277028.1	3134113.6	9.425	0.185258327	0.014931935	2.402068966	0.59381705	0	0.4	0.185258327	-0.105164399	0.209527051
ESTONIA	ROMANIA	0.375908445	865866443	0.37767688	0	0	42.74913495	0	1672.033	146.5	277028.1	2204179.5	7.145625	0.47620569	0.01086124	0.57	0.35620555	0	0	0.47620569	0.320444648	0.554667538
ESTONIA	SLOVAKIA	0.18232373	1088412430	0.72716106	1	0	32.37956103	0	1345.682	77.6	277028.1	1127072.6	5.563125	0.642680601	0.006146312	0.180952381	0.363691417	0	0.4	0.642680601	0.548380177	0.607504758
ESTONIA	SLOVENIA	0.197097008	473358351	0.706277468	1	0	0	0	1634.182	0.3	277028.1	624420.5	6.196875	0.687459989	0.003946002	0.438571429	0.46472945	0	0.4	0.687459989	0.468310813	0.655024465
ESTONIA	SPAIN	0.149470114	4084481867	0.499667764	1	0	1508.488128	0	2895.384	283.5	277028.1	18611818	8.255	0.445947248	0.082684052	0.629310345	0.474445	0	0.4	0.445947248	0.167852485	0.46526744
ESTONIA	SWEDEN	0.175447507	36971975711	0.75859099	0	0	1725.097845	0	377.9402	16706	277028.1	6515395.8	11.28375	0.779326571	0.029733162	0.578965517	0.298818675	0	0	0.779326571	0.736344104	0.814966681
ESTONIA	UK	0.361987868	9823649282	0.808971297	0	0	177.0455566	0	1787.092	852.7	277028.1	33488892.7	5.03375	0.865773698	0.147806972	0.950666667	0.153361	0	0	0.865773698	0.893145842	0.892374452
FINLAND	FRANCE	0.278172591	69467036126	0.900570751	1	0	3068.918881	0	1911.138	19371	3288534	35561126.1	2.2775	0.915757697	0.170060537	0.001034483	0.2678255	0	1	0.915757697	0.908911469	0.917699583
FINLAND	GERMANY	0.211312106	2.65E+11	0.910512197	1	0	10674.98524	0	1474.956	13837	3288534	46564922.9	2.16	0.904889024	0.218228567	0.256896552	0.16200765	0	1	0.904889024	0.934429051	0.838781553
FINLAND	GREECE	0.423233667	8256357226	-0.58886325	1	0	7.967273746	0	2465.045	11	3288534	3799627.6	2.043125	0.202494482	0.031027725	0.349655172	0.7868227	0	0	0.202494482	0.092021747	0.391907934
FINLAND	HUNGARY	0.181504093	12435990542	0.727139024	0	0	286.1893211	0	1457.984	67	3288534	1790006.3	8.953125	0.720065133	0.022230807	0.409152299	0.394024375	0	0	0.720065133	0.70061374	0.692244666
FINLAND	IRELAND	0.402409896	10187073908	0.328014283	1	0	13008.13343	0	2028.749	1916	3288534	3176560.7	5.0975	0.348635401	0.028300311	0.99	0.04481235	0	1	0.348635401	0.490158453	0.456058607
FINLAND	ITALY	0.243694428	56975703609	0.745535754	1	0	946.1212855	0	2203.158	6783.7	3288534	28750637.2	0.41	0.863785493	0.140248297	0.365172414	0.225038875	0	1	0.863785493	0.867593351	0.881482076
FINLAND	LATVIA	0.334383085	11552944182	0.69969825	1	0	339.6431817	0	358.1294	474	3288534	334743.4	7.746875	0.73455134	0.015860538	0.297931034	0.091147325	0	0.1	0.73455134	0.691939265	0.745221129
FINLAND	LITHUANIA	0.334631934	11053187687	0.790486959	1	0	106.3812743	0	606.8758	646.9	3288534	510304.1	4.094375	0.833562116	0.016629037	0.057931034	0.001010175	0	0.17	0.833562116	0.746724673	0.816011545
FINLAND	LUXEMBOURG	0.676782905	2152658400	0.520743236	1	0	5715.554644	0	1671.633	23053	3288534	707794.6	1.704375	0.676664276	0.017493532	0.142068966	0.018930375	0	1	0.676664276	0.740368593	0.71065067
FINLAND	MALTA	0.47568387	369044959	0.175428849	1	0	46.96007307	0	2799.607	658	3288534	121287	1.1575	0.35044373	0.014926154	0.349655172	0.051019525	0	0.5	0.35044373	0.311611341	0.388641817
FINLAND	NETHERLANDS	0.367477606	1.28E+11	0.825561669	1	0	19461.62195	0	1505.523	86688	3288534	11263201.5	1.218125	0.852646256	0.06369878	0.524482759	0.221510273	0	1	0.852646256	0.75187999	0.847653644
FINLAND	POLAND	0.313093474	33371989098	0.748340338	0	0	1520.817487	0	911.2882	2400.8	3288534	6124098.5	1.4025	0.59403535	0.041202866	0.162068966	0.80985095	0	0	0.59403535	0.494934268	0.559398254
FINLAND	PORTUGAL	0.255076948	7710131998	0.455978901	1	0	108.2009809	0	3362.978	123.3	3288534	3134113.6	1.5575	0.542875246	0.028114503	2.13	0.408038225	0	1	0.542875246	0.440071048	0.591469431
FINLAND	ROMANIA	0.304302059	3745736765	0.486182637	0	0	205.4771627	0	1750.842	157	3288534	2204179.5	15.013125	0.611961262	0.024043809	0.297931034	0.170426725	0	0	0.611961262	0.529308506	0.684708402
FINLAND	SLOVAKIA	0.269617684	5139063844	0.84509706	1	0	268.8251745	0	1424.061	323	3288534	1127072.6	2.304375	0.836424009	0.01932888	0.091116585	0.177912592	0	0.5	0.836424009	0.805616937	0.836251929
FINLAND	SLOVENIA	0.199567879	2053183658	0.811790043	1	0	26.42863304	0	1710.822	18.7	3288534	624420.5	1.670625	0.856849168	0.017128571	0.166502463	0.278950625	0	0.5	0.856849168	0.794671212	0.860759896
FINLAND	SPAIN	0.297749775	35047322061	0.686870811	1	0	861.2178281	0	2952.195	1868	3288534	18611818	0.3875	0.676057707	0.095866621	0.357241379	0.288666175	0	1	0.676057707	0.58736124	0.696614427
FINLAND	SWEDEN	0.142602981	2.27E+11	0.816850547	0	1	28273.53259	0	397.8922	195726.3	3288534	6515395.8	3.41625	0.824813037	0.042915731	0.306896552	0.11303985	0	0	0.824813037	0.845449232	0.833331262
FINLAND	UK	0.361080444	96734328041	0.621638759	0	0	5966.171475	0	1826.928	8612.2	3288534	33488892.7	2.83375	0.723325775	0.160989541	1.222735632	0.339139825	0	0	0.723325775	0.681949048	0.687706602
FRANCE	GERMANY	0.372042218	2.68E+12	0.917702308	1	1	68330.38877	0	439.8984	484407	35561126.1	46564922.9	0.1175	0.921812795	0.359498641	0.257931034	0.10581785	0	1	0.921812795	0.913942557	0.881677094
FRANCE	GREECE	0.275174998	58762898038	-0.627128745	1	0	5004.174897	0	2098.726	5292.9	35561126.1	3799627.6	0.234375	0.146276098	0.172297799	0.350689655	0.5189972	0	0	0.146276098	0.028756996	0.290310014
FRANCE	HUNGARY	0.363862603	1.07E+11	0.781156207	0	0	4439.974859	0	1247.24	12313.7	35561126.1	1790006.3	11.230625	0.770672949	0.163500881	0.408117816	0.126198875	0	0	0.770672949	0.747694459	0.741369628
FRANCE	IRELAND	0.59481833	1.64E+11	0.446116814	1	0	19326.81503	0	778.2031	90662	35561126.1	3176560.7	2.82	0.407874033	0.169570385	0.988965517	0.22301315	0	1	0.407874033	0.475416989	0.528797875
FRANCE	ITALY	0.241864314	1.27E+12	0.773547637	1	1	136830.2023	0	1109.901	289473.1	35561126.1	28750637.2	1.8675	0.895436106	0.281518371	0.366206897	0.042786625	0	1	0.895436106	0.862216689	0.890376607
FRANCE	LATVIA	0.36519182	6204052396	0.710130516	1	0	78.74112876	0	1704.598	460	35561126.1	334743.4	10.024375	0.783666757	0.157130611	0.298965517	0.176678175	0	0.1	0.783666757	0.747862963	0.798665989
FRANCE	LITHUANIA	0.557499773	18884497351	0.769120201	1	0	418.8398935	0	1700.296	797	35561126.1	510304.1	6.371875	0.792807151	0.157899111	0.058965517	0.268835675	0	0.17	0.792807151	0.729359961	0.806909762
FRANCE	LUXEMBOURG	0.510011001	78162119895	0.586199545	1	1	152204.8569	1	289.1023	519530	35561126.1	707794.6	3.981875	0.704671922	0.158763606	0.141034483	0.286755875	0	1	0.704671922	0.726700701	0.752830765
FRANCE	MALTA	0.301169486	11297129291	0.1663696	1	0	23.93098984	0	1752.693	2918.3	35561126.1	121287	3.435	0.296185874	0.156196227	0.350689655	0.216805975	0	0.5	0.296185874	0.158008461	0.393189588
FRANCE	NETHERLANDS	0.175077029	9.34E+11	0.852125839	1	0	151037.8434	0	427.9169	1014332	35561126.1	11263201.5	1.059375	0.820525281	0.204968854	0.525517241	0.489335773	0	1	0.820525281	0.707310636	0.801192972
FRANCE	POLAND	0.474859845	1.96E+11	0.768367454	0	0	16318.06041	1	1368.178	57996.9	35561126.1	6124098.5	3.68	0.56373351	0.18247294	0.161034483	0.54202545	0	0	0.56373351	0.525321904	0.480386051
FRANCE	PORTUGAL	0.226893621	1.66E+11	0.406310599	1	0	6467.96743	0	1452.86	17214.6	35561126.1	3134113.6	0.72	0.485805468	0.169384577	2.131034483	0.140212725	0	1	0.485805468	0.33930904	0.498946738
FRANCE	ROMANIA	0.580495908	92121092529	0.381982412	0	0	4336.374551	1	1875.018	16160	35561126.1	2204179.5	17.290625	0.50191007	0.165313883	0.298965517	0.097398775	0	0	0.50191007	0.375453988	0.581300592
FRANCE	SLOVAKIA	0.479648855	68654408171	0.744428072	1	0	2272.737237	0	1094.61	946.7	35561126.1	1127072.6	4.581875	0.705912458	0.160598954	0.090082102	0.089912908	0	0.5	0.705912458	0.666922824	0.710560994
FRANCE	SLOVENIA	0.36298571	39779846698	0.839606312	1	0	487.9811244	1	965.7366	2056.1	35561126.1	624420.5	3.948125	0.79360271	0.158398644	0.167536946	0.011125125	0	0.5	0.79360271	0.726176297	0.78364816
FRANCE	SPAIN	0.306016145	1.18E+12	0.663877071	1	1	43189.14699	0	1054.656	215550	35561126.1	18611818	1.89	0.591341909	0.237136694	0.358275862	0.020840675	0	1	0.591341909	0.475513121	0.594458496
FRANCE	SWEDEN	0.221826197	1.84E+11	0.866804007	0	0	6036.994184	0	1545.797	40035.7	35561126.1	6515395.8	1.13875	0.85128943	0.184185805	0.307931034	0.15478565	0	0	0.85128943	0.869495238	0.879496126
FRANCE	UK	0.141882361	9.89E+11	0.703858888	0	0	147070.2938	0	342.9475	675337.5	35561126.1	33488892.7	5.11125	0.774772054	0.302259614	1.221701149	0.606965325	0	0	0.774772054	0.733010684	0.768151227
GERMANY	GREECE	0.522935829	1.37E+11	-0.554894947	1	0	7052.63447	0	1990.582	17851.4	46564922.9	3799627.6	0.116875	0.133254365	0.220465829	0.092758621	0.62481505	0	0	0.133254365	0.194997222	0.111397155
GERMANY	HUNGARY	0.147963679	6.25E+11	0.794098239	0	0	10674.09809	0	976.2567	52713.8	46564922.9	1790006.3	11.113125	0.708173238	0.211668911	0.666048851	0.232016725	0	0	0.708173238	0.69193696	0.534687118
GERMANY	IRELAND	0.2699198	2.14E+11	0.480360177	1	0	16131.7861	0	920.8693	55219	46564922.9	3176560.7	2.9375	0.364705184	0.217738415	1.246896552	0.1171953	0	1	0.364705184	0.544946279	0.367737691
GERMANY	ITALY	0.232446318	1.80E+12	0.806163511	1	0	33606.07328	0	1146.023	263532	46564922.9	28750637.2	1.75	0.889474511	0.329686401	0.108275862	0.063031225	0	1	0.889474511	0.921674724	0.804213287
GERMANY	LATVIA	0.447164741	31738830737	0.730098704	1	0	566.341369	0	1265.433	2604	46564922.9	334743.4	9.906875	0.737608207	0.205298641	0.041034483	0.070860325	0	0.1	0.737608207	0.671527228	0.653286625
GERMANY	LITHUANIA	0.440643392	61910193069	0.78325024	1	0	507.1133407	0	1272.883	3879.5	46564922.9	510304.1	6.254375	0.797104061	0.206067141	0.198965517	0.163017825	0	0.17	0.797104061	0.679966766	0.718978156
GERMANY	LUXEMBOURG	0.640096373	1.34E+11	0.618344003	1	1	119961.3584	1	215.9864	873523	46564922.9	707794.6	3.864375	0.724307923	0.206931636	0.398965517	0.180938025	0	1	0.724307923	0.765033651	0.725529144
GERMANY	MALTA	0.442171885	10628121594	0.352502829	1	0	18468.30542	0	1833.687	45950.1	46564922.9	121287	3.3175	0.335265145	0.204364257	0.092758621	0.110988125	0	0.5	0.335265145	0.314861342	0.348474149
GERMANY	NETHERLANDS	0.414361864	2.84E+12	0.914288667	1	1	132067.5207	0	173.5239	1324369	46564922.9	11263201.5	0.941875	0.845869246	0.253136884	0.267586207	0.383517923	0	1	0.845869246	0.829964481	0.779521652
GERMANY	POLAND	0.361909711	1.03E+12	0.696812828	0	1	33663.60154	1	965.9211	111087.1	46564922.9	6124098.5	3.5625	0.523881105	0.23064097	0.418965517	0.6478433	0	0	0.523881105	0.577269152	0.463939528
GERMANY	PORTUGAL	0.386386725	2.22E+11	0.525398664	1	0	866.2103198	0	1892.032	17253.7	46564922.9	3134113.6	0.6025	0.514476055	0.217552607	1.873103448	0.246030575	0	1	0.514476055	0.52637902	0.439941128
GERMANY	ROMANIA	0.291606523	2.55E+11	0.479247667	0	0	8515.319405	0	1621.217	24253.7	46564922.9	2204179.5	17.173125	0.503633365	0.213481913	0.041034483	0.008419075	0	0	0.503633365	0.502953626	0.454843638
GERMANY	SLOVAKIA	0.274227874	2.96E+11	0.861653429	1	0	5909.09207	0	817.4212	14591.7	46564922.9	1127072.6	4.464375	0.774319319	0.208766984	0.348013136	0.015904942	0	0.5	0.774319319	0.805031035	0.713368994
GERMANY	SLOVENIA	0.176490066	1.39E+11	0.892485438	1	0	498.0196733	0	814.8665	3939.2	46564922.9	624420.5	3.830625	0.821670669	0.206566674	0.090394089	0.116942975	0	0.5	0.821670669	0.858733388	0.707892108
GERMANY	SPAIN	0.364035703	1.01E+12	0.801850004	1	0	68397.33574	0	1479.332	264346	46564922.9	18611818	1.7725	0.606043077	0.285304724	0.100344828	0.126658525	0	1	0.606043077	0.666091478	0.454715446
GERMANY	SWEDEN	0.233330093	5.43E+11	0.855794438	0	0	11981.8063	0	1118.929	138739.9	46564922.9	6515395.8	1.25625	0.838966005	0.232353835	0.05	0.0489678	0	0	0.838966005	0.852229112	0.798922977
GERMANY	UK	0.344749035	1.70E+12	0.696070227	0	0	145851.5923	0	495.3633	636053.5	46564922.9	33488892.7	4.99375	0.739279978	0.350427644	1.479632184	0.501147475	0	0	0.739279978	0.647532638	0.624526713
GREECE	HUNGARY	0.468616044	6724084272	-0.330906876	0	0	114.0731549	0	1123.943	4.7	3799627.6	1790006.3	10.99625	0.38410044	0.024468068	0.758807471	0.392798325	0	0	0.38410044	0.231681829	0.581051647
GREECE	IRELAND	0.749332536	6401338533	-0.253015175	1	0	37752.11646	0	2855.222	56.1	3799627.6	3176560.7	3.054375	0.373290565	0.030537573	1.339655172	0.74201035	0	0	0.373290565	0.54486353	0.560549251
